wavelength(um),n,k
9.90348e-1,1.998065934
9.91903e-1,1.998025934
9.93458e-1,1.997995934
9.95013e-1,1.997955934
9.96567e-1,1.997915934
9.98121e-1,1.997875934
9.99675e-1,1.997835934
1.0124,1.997535934
1.01576,1.997455934
1.01913,1.997375934
1.0225,1.997295934
1.02587,1.997225934
1.02924,1.997145934
1.0326,1.997075934
1.03597,1.996995934
1.03935,1.996925934
1.04272,1.996855934
1.04609,1.996785934
1.04946,1.996705934
1.05283,1.996635934
1.05621,1.996565934
1.05958,1.996495934
1.06295,1.996435934
1.06633,1.996365934
1.0697,1.996295934
1.07308,1.996225934
1.07646,1.996165934
1.07983,1.996095934
1.08321,1.996035934
1.08659,1.995965934
1.08997,1.995905934
1.09335,1.995845934
1.09673,1.995785934
1.10011,1.995715934
1.10349,1.995655934
1.10687,1.995595934
1.11025,1.995535934
1.11364,1.995475934
1.11702,1.995415934
1.1204,1.995365934
1.12379,1.995305934
1.12717,1.995245934
1.13056,1.995185934
1.13394,1.995135934
1.13733,1.995075934
1.14072,1.995025934
1.14411,1.994965934
1.14749,1.994915934
1.15088,1.994855934
1.15427,1.994805934
1.15766,1.994755934
1.16105,1.994695934
1.16444,1.994645934
1.16784,1.994595934
1.17123,1.994545934
1.17462,1.994495934
1.17802,1.994445934
1.18141,1.994395934
1.1848,1.994345934
1.1882,1.994295934
1.19159,1.994245934
1.19499,1.994195934
1.19839,1.994155934
1.20179,1.994105934
1.20518,1.994055934
1.20858,1.994005934
1.21198,1.993965934
1.21538,1.993915934
1.21878,1.993875934
1.22218,1.993825934
1.22558,1.993785934
1.22898,1.993735934
1.23239,1.993695934
1.23579,1.993655934
1.23919,1.993605934
1.2426,1.993565934
1.246,1.993525934
1.24941,1.993485934
1.25281,1.993435934
1.25622,1.993395934
1.25963,1.993355934
1.26304,1.993315934
1.26644,1.993275934
1.26985,1.993235934
1.27326,1.993195934
1.27667,1.993155934
1.28008,1.993115934
1.28349,1.993075934
1.2869,1.993045934
1.29032,1.993005934
1.29373,1.992965934
1.29714,1.992925934
1.30056,1.992885934
1.30397,1.992855934
1.30739,1.992815934
1.3108,1.992775934
1.31422,1.992745934
1.31763,1.992705934
1.32105,1.992675934
1.32447,1.992635934
1.32789,1.992605934
1.33131,1.992565934
1.33472,1.992535934
1.33815,1.992495934
1.34157,1.992465934
1.34499,1.992425934
1.34841,1.992395934
1.35183,1.992365934
1.35525,1.992335934
1.35868,1.992295934
1.3621,1.992265934
1.36553,1.992235934
1.36895,1.992205934
1.37238,1.992165934
1.3758,1.992135934
1.37923,1.992105934
1.38266,1.992075934
1.38608,1.992045934
1.38951,1.992015934
1.39294,1.991985934
1.39637,1.991955934
1.3998,1.991925934
1.40323,1.991895934
1.40666,1.991865934
1.4101,1.991835934
1.41353,1.991805934
1.41696,1.991775934
1.42039,1.991745934
1.42383,1.991715934
1.42726,1.991695934
1.4307,1.991665934
1.43413,1.991635934
1.43757,1.991605934
1.44101,1.991585934
1.44444,1.991555934
1.44788,1.991525934
1.45132,1.991495934
1.45476,1.991475934
1.4582,1.991445934
1.46164,1.991415934
1.46508,1.991395934
1.46852,1.991365934
1.47197,1.991345934
1.47541,1.991315934
1.47885,1.991295934
1.48229,1.991265934
1.48574,1.991245934
1.48918,1.991215934
1.49263,1.991195934
1.49607,1.991165934
1.49952,1.991145934
